Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
29,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
30,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
31,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
32,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
33,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
34,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
35,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
36,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
37,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
38,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
39,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
40,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
41,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
42,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
43,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
44,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
45,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
46,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
47,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
48,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
49,0.09167989990550135,0.009790785578821739,0.10016824269709951,0.08853920987622303,0.09725491867547738,0.09860097713234144,0.07383615114636538
